date,ssn,month_sin,month_cos
1906-11-01,64.8,-0.5000000000000004,0.8660254037844384
1906-12-01,108.0,-2.4492935982947064e-16,1.0
1907-01-01,127.4,0.4999999999999999,0.8660254037844387
1907-02-01,180.3,0.8660254037844386,0.5000000000000001
1907-03-01,101.1,1.0,6.123233995736766e-17
1907-04-01,87.6,0.8660254037844387,-0.4999999999999998
1907-05-01,71.4,0.4999999999999999,-0.8660254037844387
1907-06-01,67.2,1.2246467991473532e-16,-1.0
1907-07-01,82.9,-0.4999999999999997,-0.8660254037844388
1907-08-01,90.5,-0.8660254037844385,-0.5000000000000004
1907-09-01,141.7,-1.0,-1.8369701987210294e-16
1907-10-01,109.1,-0.8660254037844386,0.5000000000000001
1907-11-01,102.5,-0.5000000000000004,0.8660254037844384
1907-12-01,78.9,-2.4492935982947064e-16,1.0
1908-01-01,65.4,0.4999999999999999,0.8660254037844387
1908-02-01,56.6,0.8660254037844386,0.5000000000000001
1908-03-01,47.9,1.0,6.123233995736766e-17
1908-04-01,96.1,0.8660254037844387,-0.4999999999999998
1908-05-01,68.0,0.4999999999999999,-0.8660254037844387
1908-06-01,80.2,1.2246467991473532e-16,-1.0
1908-07-01,65.8,-0.4999999999999997,-0.8660254037844388
1908-08-01,150.9,-0.8660254037844385,-0.5000000000000004
1908-09-01,144.9,-1.0,-1.8369701987210294e-16
1908-10-01,53.9,-0.8660254037844386,0.5000000000000001
1908-11-01,75.9,-0.5000000000000004,0.8660254037844384
1908-12-01,65.9,-2.4492935982947064e-16,1.0
1909-01-01,94.6,0.4999999999999999,0.8660254037844387
1909-02-01,77.6,0.8660254037844386,0.5000000000000001
1909-03-01,110.5,1.0,6.123233995736766e-17
1909-04-01,53.7,0.8660254037844387,-0.4999999999999998
1909-05-01,60.0,0.4999999999999999,-0.8660254037844387
1909-06-01,37.8,1.2246467991473532e-16,-1.0
1909-07-01,59.6,-0.4999999999999997,-0.8660254037844388
1909-08-01,38.5,-0.8660254037844385,-0.5000000000000004
1909-09-01,64.7,-1.0,-1.8369701987210294e-16
1909-10-01,97.4,-0.8660254037844386,0.5000000000000001
1909-11-01,93.0,-0.5000000000000004,0.8660254037844384
1909-12-01,90.2,-2.4492935982947064e-16,1.0
1910-01-01,44.0,0.4999999999999999,0.8660254037844387
1910-02-01,52.5,0.8660254037844386,0.5000000000000001
1910-03-01,35.7,1.0,6.123233995736766e-17
1910-04-01,14.1,0.8660254037844387,-0.4999999999999998
1910-05-01,36.9,0.4999999999999999,-0.8660254037844387
1910-06-01,20.5,1.2246467991473532e-16,-1.0
1910-07-01,23.5,-0.4999999999999997,-0.8660254037844388
1910-08-01,19.3,-0.8660254037844385,-0.5000000000000004
1910-09-01,43.7,-1.0,-1.8369701987210294e-16
1910-10-01,63.9,-0.8660254037844386,0.5000000000000001
1910-11-01,8.3,-0.5000000000000004,0.8660254037844384
1910-12-01,9.6,-2.4492935982947064e-16,1.0
1911-01-01,5.6,0.4999999999999999,0.8660254037844387
1911-02-01,15.0,0.8660254037844386,0.5000000000000001
1911-03-01,13.0,1.0,6.123233995736766e-17
1911-04-01,27.6,0.8660254037844387,-0.4999999999999998
1911-05-01,15.1,0.4999999999999999,-0.8660254037844387
1911-06-01,3.7,1.2246467991473532e-16,-1.0
1911-07-01,5.9,-0.4999999999999997,-0.8660254037844388
1911-08-01,6.7,-0.8660254037844385,-0.5000000000000004
1911-09-01,6.7,-1.0,-1.8369701987210294e-16
1911-10-01,4.5,-0.8660254037844386,0.5000000000000001
1911-11-01,7.0,-0.5000000000000004,0.8660254037844384
1911-12-01,3.7,-2.4492935982947064e-16,1.0
1912-01-01,0.4,0.4999999999999999,0.8660254037844387
1912-02-01,0.0,0.8660254037844386,0.5000000000000001
1912-03-01,8.2,1.0,6.123233995736766e-17
1912-04-01,7.6,0.8660254037844387,-0.4999999999999998
1912-05-01,7.4,0.4999999999999999,-0.8660254037844387
1912-06-01,6.9,1.2246467991473532e-16,-1.0
1912-07-01,4.9,-0.4999999999999997,-0.8660254037844388
1912-08-01,0.5,-0.8660254037844385,-0.5000000000000004
1912-09-01,15.9,-1.0,-1.8369701987210294e-16
1912-10-01,7.6,-0.8660254037844386,0.5000000000000001
1912-11-01,1.9,-0.5000000000000004,0.8660254037844384
1912-12-01,10.6,-2.4492935982947064e-16,1.0
1913-01-01,3.8,0.4999999999999999,0.8660254037844387
1913-02-01,4.8,0.8660254037844386,0.5000000000000001
1913-03-01,0.8,1.0,6.123233995736766e-17
1913-04-01,1.6,0.8660254037844387,-0.4999999999999998
1913-05-01,0.0,0.4999999999999999,-0.8660254037844387
1913-06-01,0.0,1.2246467991473532e-16,-1.0
1913-07-01,2.9,-0.4999999999999997,-0.8660254037844388
1913-08-01,0.4,-0.8660254037844385,-0.5000000000000004
1913-09-01,2.0,-1.0,-1.8369701987210294e-16
1913-10-01,5.2,-0.8660254037844386,0.5000000000000001
1913-11-01,1.2,-0.5000000000000004,0.8660254037844384
1913-12-01,6.3,-2.4492935982947064e-16,1.0
1914-01-01,4.7,0.4999999999999999,0.8660254037844387
1914-02-01,4.4,0.8660254037844386,0.5000000000000001
1914-03-01,5.3,1.0,6.123233995736766e-17
1914-04-01,28.9,0.8660254037844387,-0.4999999999999998
1914-05-01,8.7,0.4999999999999999,-0.8660254037844387
1914-06-01,19.1,1.2246467991473532e-16,-1.0
1914-07-01,9.1,-0.4999999999999997,-0.8660254037844388
1914-08-01,12.9,-0.8660254037844385,-0.5000000000000004
1914-09-01,21.2,-1.0,-1.8369701987210294e-16
1914-10-01,13.7,-0.8660254037844386,0.5000000000000001
1914-11-01,27.3,-0.5000000000000004,0.8660254037844384
1914-12-01,37.3,-2.4492935982947064e-16,1.0
1915-01-01,38.5,0.4999999999999999,0.8660254037844387
1915-02-01,70.4,0.8660254037844386,0.5000000000000001
1915-03-01,64.8,1.0,6.123233995736766e-17
1915-04-01,68.9,0.8660254037844387,-0.4999999999999998
1915-05-01,55.1,0.4999999999999999,-0.8660254037844387
1915-06-01,114.7,1.2246467991473532e-16,-1.0
1915-07-01,119.4,-0.4999999999999997,-0.8660254037844388
1915-08-01,116.0,-0.8660254037844385,-0.5000000000000004
1915-09-01,82.4,-1.0,-1.8369701987210294e-16
1915-10-01,89.1,-0.8660254037844386,0.5000000000000001
1915-11-01,70.9,-0.5000000000000004,0.8660254037844384
1915-12-01,57.5,-2.4492935982947064e-16,1.0
1916-01-01,75.5,0.4999999999999999,0.8660254037844387
1916-02-01,92.4,0.8660254037844386,0.5000000000000001
1916-03-01,111.7,1.0,6.123233995736766e-17
1916-04-01,119.8,0.8660254037844387,-0.4999999999999998
1916-05-01,124.0,0.4999999999999999,-0.8660254037844387
1916-06-01,112.9,1.2246467991473532e-16,-1.0
1916-07-01,89.3,-0.4999999999999997,-0.8660254037844388
1916-08-01,58.6,-0.8660254037844385,-0.5000000000000004
1916-09-01,75.1,-1.0,-1.8369701987210294e-16
1916-10-01,84.5,-0.8660254037844386,0.5000000000000001
1916-11-01,109.5,-0.5000000000000004,0.8660254037844384
1916-12-01,88.3,-2.4492935982947064e-16,1.0
1917-01-01,124.5,0.4999999999999999,0.8660254037844387
1917-02-01,119.9,0.8660254037844386,0.5000000000000001
1917-03-01,158.0,1.0,6.123233995736766e-17
1917-04-01,124.6,0.8660254037844387,-0.4999999999999998
1917-05-01,190.2,0.4999999999999999,-0.8660254037844387
1917-06-01,191.4,1.2246467991473532e-16,-1.0
1917-07-01,199.7,-0.4999999999999997,-0.8660254037844388
1917-08-01,257.7,-0.8660254037844385,-0.5000000000000004
1917-09-01,215.6,-1.0,-1.8369701987210294e-16
1917-10-01,120.3,-0.8660254037844386,0.5000000000000001
1917-11-01,160.7,-0.5000000000000004,0.8660254037844384
1917-12-01,215.5,-2.4492935982947064e-16,1.0
1918-01-01,160.0,0.4999999999999999,0.8660254037844387
1918-02-01,108.7,0.8660254037844386,0.5000000000000001
1918-03-01,120.4,1.0,6.123233995736766e-17
1918-04-01,134.1,0.8660254037844387,-0.4999999999999998
1918-05-01,127.9,0.4999999999999999,-0.8660254037844387
1918-06-01,99.0,1.2246467991473532e-16,-1.0
1918-07-01,179.5,-0.4999999999999997,-0.8660254037844388
1918-08-01,169.6,-0.8660254037844385,-0.5000000000000004
1918-09-01,133.2,-1.0,-1.8369701987210294e-16
1918-10-01,141.7,-0.8660254037844386,0.5000000000000001
1918-11-01,139.0,-0.5000000000000004,0.8660254037844384
1918-12-01,98.5,-2.4492935982947064e-16,1.0
1919-01-01,80.2,0.4999999999999999,0.8660254037844387
1919-02-01,132.5,0.8660254037844386,0.5000000000000001
1919-03-01,110.9,1.0,6.123233995736766e-17
1919-04-01,86.3,0.8660254037844387,-0.4999999999999998
1919-05-01,146.9,0.4999999999999999,-0.8660254037844387
1919-06-01,185.3,1.2246467991473532e-16,-1.0
1919-07-01,107.8,-0.4999999999999997,-0.8660254037844388
1919-08-01,115.1,-0.8660254037844385,-0.5000000000000004
1919-09-01,91.1,-1.0,-1.8369701987210294e-16
1919-10-01,88.0,-0.8660254037844386,0.5000000000000001
1919-11-01,69.9,-0.5000000000000004,0.8660254037844384
1919-12-01,58.0,-2.4492935982947064e-16,1.0
1920-01-01,85.3,0.4999999999999999,0.8660254037844387
1920-02-01,89.8,0.8660254037844386,0.5000000000000001
1920-03-01,116.9,1.0,6.123233995736766e-17
1920-04-01,24.7,0.8660254037844387,-0.4999999999999998
1920-05-01,55.4,0.4999999999999999,-0.8660254037844387
1920-06-01,64.6,1.2246467991473532e-16,-1.0
1920-07-01,45.7,-0.4999999999999997,-0.8660254037844388
1920-08-01,31.9,-0.8660254037844385,-0.5000000000000004
1920-09-01,60.5,-1.0,-1.8369701987210294e-16
1920-10-01,82.7,-0.8660254037844386,0.5000000000000001
1920-11-01,45.3,-0.5000000000000004,0.8660254037844384
1920-12-01,49.8,-2.4492935982947064e-16,1.0
1921-01-01,52.5,0.4999999999999999,0.8660254037844387
1921-02-01,47.1,0.8660254037844386,0.5000000000000001
1921-03-01,44.5,1.0,6.123233995736766e-17
1921-04-01,54.0,0.8660254037844387,-0.4999999999999998
1921-05-01,37.0,0.4999999999999999,-0.8660254037844387
1921-06-01,56.2,1.2246467991473532e-16,-1.0
1921-07-01,69.7,-0.4999999999999997,-0.8660254037844388
1921-08-01,38.0,-0.8660254037844385,-0.5000000000000004
1921-09-01,29.6,-1.0,-1.8369701987210294e-16
1921-10-01,30.3,-0.8660254037844386,0.5000000000000001
1921-11-01,29.6,-0.5000000000000004,0.8660254037844384
1921-12-01,33.9,-2.4492935982947064e-16,1.0
1922-01-01,19.7,0.4999999999999999,0.8660254037844387
1922-02-01,43.9,0.8660254037844386,0.5000000000000001
1922-03-01,91.3,1.0,6.123233995736766e-17
1922-04-01,18.3,0.8660254037844387,-0.4999999999999998
1922-05-01,13.4,0.4999999999999999,-0.8660254037844387
1922-06-01,9.8,1.2246467991473532e-16,-1.0
1922-07-01,18.3,-0.4999999999999997,-0.8660254037844388
1922-08-01,10.9,-0.8660254037844385,-0.5000000000000004
1922-09-01,7.8,-1.0,-1.8369701987210294e-16
1922-10-01,10.4,-0.8660254037844386,0.5000000000000001
1922-11-01,12.2,-0.5000000000000004,0.8660254037844384
1922-12-01,29.0,-2.4492935982947064e-16,1.0
1923-01-01,7.5,0.4999999999999999,0.8660254037844387
1923-02-01,2.5,0.8660254037844386,0.5000000000000001
1923-03-01,5.5,1.0,6.123233995736766e-17
1923-04-01,10.2,0.8660254037844387,-0.4999999999999998
1923-05-01,5.3,0.4999999999999999,-0.8660254037844387
1923-06-01,15.3,1.2246467991473532e-16,-1.0
1923-07-01,5.9,-0.4999999999999997,-0.8660254037844388
1923-08-01,0.8,-0.8660254037844385,-0.5000000000000004
1923-09-01,22.1,-1.0,-1.8369701987210294e-16
1923-10-01,19.5,-0.8660254037844386,0.5000000000000001
1923-11-01,16.7,-0.5000000000000004,0.8660254037844384
1923-12-01,4.6,-2.4492935982947064e-16,1.0
1924-01-01,0.8,0.4999999999999999,0.8660254037844387
1924-02-01,8.5,0.8660254037844386,0.5000000000000001
1924-03-01,3.0,1.0,6.123233995736766e-17
1924-04-01,18.9,0.8660254037844387,-0.4999999999999998
1924-05-01,34.6,0.4999999999999999,-0.8660254037844387
1924-06-01,40.0,1.2246467991473532e-16,-1.0
1924-07-01,46.9,-0.4999999999999997,-0.8660254037844388
1924-08-01,32.1,-0.8660254037844385,-0.5000000000000004
1924-09-01,41.9,-1.0,-1.8369701987210294e-16
1924-10-01,42.6,-0.8660254037844386,0.5000000000000001
1924-11-01,37.5,-0.5000000000000004,0.8660254037844384
1924-12-01,27.5,-2.4492935982947064e-16,1.0
1925-01-01,9.1,0.4999999999999999,0.8660254037844387
1925-02-01,38.6,0.8660254037844386,0.5000000000000001
1925-03-01,30.0,1.0,6.123233995736766e-17
1925-04-01,53.0,0.8660254037844387,-0.4999999999999998
1925-05-01,71.4,0.4999999999999999,-0.8660254037844387
1925-06-01,79.1,1.2246467991473532e-16,-1.0
1925-07-01,64.2,-0.4999999999999997,-0.8660254037844388
1925-08-01,63.3,-0.8660254037844385,-0.5000000000000004
1925-09-01,100.3,-1.0,-1.8369701987210294e-16
1925-10-01,115.3,-0.8660254037844386,0.5000000000000001
1925-11-01,97.6,-0.5000000000000004,0.8660254037844384
1925-12-01,164.4,-2.4492935982947064e-16,1.0
1926-01-01,119.7,0.4999999999999999,0.8660254037844387
1926-02-01,116.4,0.8660254037844386,0.5000000000000001
1926-03-01,104.2,1.0,6.123233995736766e-17
1926-04-01,64.2,0.8660254037844387,-0.4999999999999998
1926-05-01,107.0,0.4999999999999999,-0.8660254037844387
1926-06-01,122.4,1.2246467991473532e-16,-1.0
1926-07-01,87.2,-0.4999999999999997,-0.8660254037844388
1926-08-01,102.7,-0.8660254037844385,-0.5000000000000004
1926-09-01,101.4,-1.0,-1.8369701987210294e-16
1926-10-01,119.3,-0.8660254037844386,0.5000000000000001
1926-11-01,100.8,-0.5000000000000004,0.8660254037844384
1926-12-01,132.4,-2.4492935982947064e-16,1.0
1927-01-01,136.0,0.4999999999999999,0.8660254037844387
1927-02-01,155.1,0.8660254037844386,0.5000000000000001
1927-03-01,116.1,1.0,6.123233995736766e-17
1927-04-01,155.8,0.8660254037844387,-0.4999999999999998
1927-05-01,131.9,0.4999999999999999,-0.8660254037844387
1927-06-01,98.5,1.2246467991473532e-16,-1.0
1927-07-01,91.6,-0.4999999999999997,-0.8660254037844388
1927-08-01,89.6,-0.8660254037844385,-0.5000000000000004
1927-09-01,114.1,-1.0,-1.8369701987210294e-16
1927-10-01,105.2,-0.8660254037844386,0.5000000000000001
1927-11-01,112.1,-0.5000000000000004,0.8660254037844384
1927-12-01,75.3,-2.4492935982947064e-16,1.0
1928-01-01,139.2,0.4999999999999999,0.8660254037844387
1928-02-01,122.4,0.8660254037844386,0.5000000000000001
1928-03-01,142.4,1.0,6.123233995736766e-17
1928-04-01,134.3,0.8660254037844387,-0.4999999999999998
1928-05-01,128.3,0.4999999999999999,-0.8660254037844387
1928-06-01,152.4,1.2246467991473532e-16,-1.0
1928-07-01,163.4,-0.4999999999999997,-0.8660254037844388
1928-08-01,139.6,-0.8660254037844385,-0.5000000000000004
1928-09-01,149.6,-1.0,-1.8369701987210294e-16
1928-10-01,102.3,-0.8660254037844386,0.5000000000000001
1928-11-01,83.9,-0.5000000000000004,0.8660254037844384
1928-12-01,98.3,-2.4492935982947064e-16,1.0
1929-01-01,114.8,0.4999999999999999,0.8660254037844387
1929-02-01,104.7,0.8660254037844386,0.5000000000000001
1929-03-01,83.8,1.0,6.123233995736766e-17
1929-04-01,87.9,0.8660254037844387,-0.4999999999999998
1929-05-01,97.0,0.4999999999999999,-0.8660254037844387
1929-06-01,119.9,1.2246467991473532e-16,-1.0
1929-07-01,117.1,-0.4999999999999997,-0.8660254037844388
1929-08-01,109.6,-0.8660254037844385,-0.5000000000000004
1929-09-01,57.3,-1.0,-1.8369701987210294e-16
1929-10-01,90.1,-0.8660254037844386,0.5000000000000001
1929-11-01,135.1,-0.5000000000000004,0.8660254037844384
1929-12-01,179.9,-2.4492935982947064e-16,1.0
1930-01-01,108.8,0.4999999999999999,0.8660254037844387
1930-02-01,83.1,0.8660254037844386,0.5000000000000001
1930-03-01,58.4,1.0,6.123233995736766e-17
1930-04-01,63.7,0.8660254037844387,-0.4999999999999998
1930-05-01,61.4,0.4999999999999999,-0.8660254037844387
1930-06-01,48.0,1.2246467991473532e-16,-1.0
1930-07-01,36.5,-0.4999999999999997,-0.8660254037844388
1930-08-01,41.5,-0.8660254037844385,-0.5000000000000004
1930-09-01,53.5,-1.0,-1.8369701987210294e-16
1930-10-01,57.2,-0.8660254037844386,0.5000000000000001
1930-11-01,59.4,-0.5000000000000004,0.8660254037844384
1930-12-01,43.0,-2.4492935982947064e-16,1.0
1931-01-01,24.4,0.4999999999999999,0.8660254037844387
1931-02-01,71.8,0.8660254037844386,0.5000000000000001
1931-03-01,50.1,1.0,6.123233995736766e-17
1931-04-01,52.0,0.8660254037844387,-0.4999999999999998
1931-05-01,40.8,0.4999999999999999,-0.8660254037844387
1931-06-01,25.5,1.2246467991473532e-16,-1.0
1931-07-01,29.0,-0.4999999999999997,-0.8660254037844388
1931-08-01,21.6,-0.8660254037844385,-0.5000000000000004
1931-09-01,31.7,-1.0,-1.8369701987210294e-16
1931-10-01,16.6,-0.8660254037844386,0.5000000000000001
1931-11-01,31.2,-0.5000000000000004,0.8660254037844384
1931-12-01,29.7,-2.4492935982947064e-16,1.0
1932-01-01,20.1,0.4999999999999999,0.8660254037844387
1932-02-01,17.6,0.8660254037844386,0.5000000000000001
1932-03-01,18.8,1.0,6.123233995736766e-17
1932-04-01,18.7,0.8660254037844387,-0.4999999999999998
1932-05-01,29.7,0.4999999999999999,-0.8660254037844387
1932-06-01,36.9,1.2246467991473532e-16,-1.0
1932-07-01,16.0,-0.4999999999999997,-0.8660254037844388
1932-08-01,11.3,-0.8660254037844385,-0.5000000000000004
1932-09-01,6.6,-1.0,-1.8369701987210294e-16
1932-10-01,14.8,-0.8660254037844386,0.5000000000000001
1932-11-01,13.7,-0.5000000000000004,0.8660254037844384
1932-12-01,18.5,-2.4492935982947064e-16,1.0
1933-01-01,20.4,0.4999999999999999,0.8660254037844387
1933-02-01,36.9,0.8660254037844386,0.5000000000000001
1933-03-01,16.8,1.0,6.123233995736766e-17
1933-04-01,4.9,0.8660254037844387,-0.4999999999999998
1933-05-01,5.3,0.4999999999999999,-0.8660254037844387
1933-06-01,8.7,1.2246467991473532e-16,-1.0
1933-07-01,4.7,-0.4999999999999997,-0.8660254037844388
1933-08-01,0.4,-0.8660254037844385,-0.5000000000000004
1933-09-01,8.5,-1.0,-1.8369701987210294e-16
1933-10-01,5.0,-0.8660254037844386,0.5000000000000001
1933-11-01,1.0,-0.5000000000000004,0.8660254037844384
1933-12-01,0.4,-2.4492935982947064e-16,1.0
1934-01-01,5.7,0.4999999999999999,0.8660254037844387
1934-02-01,12.9,0.8660254037844386,0.5000000000000001
1934-03-01,7.2,1.0,6.123233995736766e-17
1934-04-01,18.8,0.8660254037844387,-0.4999999999999998
1934-05-01,32.9,0.4999999999999999,-0.8660254037844387
1934-06-01,11.2,1.2246467991473532e-16,-1.0
1934-07-01,15.3,-0.4999999999999997,-0.8660254037844388
1934-08-01,13.9,-0.8660254037844385,-0.5000000000000004
1934-09-01,6.7,-1.0,-1.8369701987210294e-16
1934-10-01,9.5,-0.8660254037844386,0.5000000000000001
1934-11-01,14.5,-0.5000000000000004,0.8660254037844384
1934-12-01,25.7,-2.4492935982947064e-16,1.0
1935-01-01,31.1,0.4999999999999999,0.8660254037844387
1935-02-01,34.1,0.8660254037844386,0.5000000000000001
1935-03-01,38.5,1.0,6.123233995736766e-17
1935-04-01,20.4,0.8660254037844387,-0.4999999999999998
1935-05-01,45.4,0.4999999999999999,-0.8660254037844387
1935-06-01,76.2,1.2246467991473532e-16,-1.0
1935-07-01,56.5,-0.4999999999999997,-0.8660254037844388
1935-08-01,50.2,-0.8660254037844385,-0.5000000000000004
1935-09-01,70.1,-1.0,-1.8369701987210294e-16
1935-10-01,88.7,-0.8660254037844386,0.5000000000000001
1935-11-01,107.0,-0.5000000000000004,0.8660254037844384
1935-12-01,102.5,-2.4492935982947064e-16,1.0
1936-01-01,104.7,0.4999999999999999,0.8660254037844387
1936-02-01,123.9,0.8660254037844386,0.5000000000000001
1936-03-01,128.4,1.0,6.123233995736766e-17
1936-04-01,124.8,0.8660254037844387,-0.4999999999999998
1936-05-01,90.9,0.4999999999999999,-0.8660254037844387
1936-06-01,116.7,1.2246467991473532e-16,-1.0
1936-07-01,87.2,-0.4999999999999997,-0.8660254037844388
1936-08-01,145.0,-0.8660254037844385,-0.5000000000000004
1936-09-01,126.7,-1.0,-1.8369701987210294e-16
1936-10-01,148.2,-0.8660254037844386,0.5000000000000001
1936-11-01,192.3,-0.5000000000000004,0.8660254037844384
1936-12-01,205.6,-2.4492935982947064e-16,1.0
1937-01-01,220.9,0.4999999999999999,0.8660254037844387
1937-02-01,214.1,0.8660254037844386,0.5000000000000001
1937-03-01,139.7,1.0,6.123233995736766e-17
1937-04-01,182.2,0.8660254037844387,-0.4999999999999998
1937-05-01,194.4,0.4999999999999999,-0.8660254037844387
1937-06-01,217.1,1.2246467991473532e-16,-1.0
1937-07-01,241.8,-0.4999999999999997,-0.8660254037844388
1937-08-01,229.5,-0.8660254037844385,-0.5000000000000004
1937-09-01,167.9,-1.0,-1.8369701987210294e-16
1937-10-01,208.2,-0.8660254037844386,0.5000000000000001
1937-11-01,123.9,-0.5000000000000004,0.8660254037844384
1937-12-01,147.9,-2.4492935982947064e-16,1.0
1938-01-01,164.0,0.4999999999999999,0.8660254037844387
1938-02-01,198.6,0.8660254037844386,0.5000000000000001
1938-03-01,144.2,1.0,6.123233995736766e-17
1938-04-01,168.4,0.8660254037844387,-0.4999999999999998
1938-05-01,212.3,0.4999999999999999,-0.8660254037844387
1938-06-01,162.6,1.2246467991473532e-16,-1.0
1938-07-01,275.6,-0.4999999999999997,-0.8660254037844388
1938-08-01,192.8,-0.8660254037844385,-0.5000000000000004
1938-09-01,149.3,-1.0,-1.8369701987210294e-16
1938-10-01,165.3,-0.8660254037844386,0.5000000000000001
1938-11-01,203.6,-0.5000000000000004,0.8660254037844384
1938-12-01,154.7,-2.4492935982947064e-16,1.0
1939-01-01,133.9,0.4999999999999999,0.8660254037844387
1939-02-01,129.0,0.8660254037844386,0.5000000000000001
1939-03-01,107.8,1.0,6.123233995736766e-17
1939-04-01,181.9,0.8660254037844387,-0.4999999999999998
1939-05-01,197.3,0.4999999999999999,-0.8660254037844387
1939-06-01,168.3,1.2246467991473532e-16,-1.0
1939-07-01,162.6,-0.4999999999999997,-0.8660254037844388
1939-08-01,176.3,-0.8660254037844385,-0.5000000000000004
1939-09-01,187.7,-1.0,-1.8369701987210294e-16
1939-10-01,146.9,-0.8660254037844386,0.5000000000000001
1939-11-01,113.7,-0.5000000000000004,0.8660254037844384
1939-12-01,70.2,-2.4492935982947064e-16,1.0
1940-01-01,84.1,0.4999999999999999,0.8660254037844387
1940-02-01,99.1,0.8660254037844386,0.5000000000000001
1940-03-01,138.9,1.0,6.123233995736766e-17
1940-04-01,101.1,0.8660254037844387,-0.4999999999999998
1940-05-01,90.6,0.4999999999999999,-0.8660254037844387
1940-06-01,139.8,1.2246467991473532e-16,-1.0
1940-07-01,112.5,-0.4999999999999997,-0.8660254037844388
1940-08-01,175.9,-0.8660254037844385,-0.5000000000000004
1940-09-01,110.8,-1.0,-1.8369701987210294e-16
1940-10-01,91.5,-0.8660254037844386,0.5000000000000001
1940-11-01,97.4,-0.5000000000000004,0.8660254037844384
1940-12-01,113.8,-2.4492935982947064e-16,1.0
1941-01-01,76.1,0.4999999999999999,0.8660254037844387
1941-02-01,74.3,0.8660254037844386,0.5000000000000001
1941-03-01,77.5,1.0,6.123233995736766e-17
1941-04-01,54.6,0.8660254037844387,-0.4999999999999998
1941-05-01,49.0,0.4999999999999999,-0.8660254037844387
1941-06-01,99.6,1.2246467991473532e-16,-1.0
1941-07-01,111.4,-0.4999999999999997,-0.8660254037844388
1941-08-01,100.1,-0.8660254037844385,-0.5000000000000004
1941-09-01,109.8,-1.0,-1.8369701987210294e-16
1941-10-01,77.2,-0.8660254037844386,0.5000000000000001
1941-11-01,64.0,-0.5000000000000004,0.8660254037844384
1941-12-01,56.2,-2.4492935982947064e-16,1.0
1942-01-01,59.5,0.4999999999999999,0.8660254037844387
1942-02-01,87.9,0.8660254037844386,0.5000000000000001
1942-03-01,90.4,1.0,6.123233995736766e-17
1942-04-01,101.2,0.8660254037844387,-0.4999999999999998
1942-05-01,41.8,0.4999999999999999,-0.8660254037844387
1942-06-01,18.9,1.2246467991473532e-16,-1.0
1942-07-01,29.6,-0.4999999999999997,-0.8660254037844388
1942-08-01,33.7,-0.8660254037844385,-0.5000000000000004
1942-09-01,28.7,-1.0,-1.8369701987210294e-16
1942-10-01,32.0,-0.8660254037844386,0.5000000000000001
1942-11-01,51.3,-0.5000000000000004,0.8660254037844384
1942-12-01,37.6,-2.4492935982947064e-16,1.0
1943-01-01,20.7,0.4999999999999999,0.8660254037844387
1943-02-01,48.1,0.8660254037844386,0.5000000000000001
1943-03-01,45.7,1.0,6.123233995736766e-17
1943-04-01,43.5,0.8660254037844387,-0.4999999999999998
1943-05-01,23.6,0.4999999999999999,-0.8660254037844387
1943-06-01,12.7,1.2246467991473532e-16,-1.0
1943-07-01,22.0,-0.4999999999999997,-0.8660254037844388
1943-08-01,32.3,-0.8660254037844385,-0.5000000000000004
1943-09-01,16.7,-1.0,-1.8369701987210294e-16
1943-10-01,13.0,-0.8660254037844386,0.5000000000000001
1943-11-01,17.0,-0.5000000000000004,0.8660254037844384
1943-12-01,31.4,-2.4492935982947064e-16,1.0
1944-01-01,6.1,0.4999999999999999,0.8660254037844387
1944-02-01,0.8,0.8660254037844386,0.5000000000000001
1944-03-01,18.3,1.0,6.123233995736766e-17
1944-04-01,0.4,0.8660254037844387,-0.4999999999999998
1944-05-01,4.1,0.4999999999999999,-0.8660254037844387
1944-06-01,8.2,1.2246467991473532e-16,-1.0
1944-07-01,8.5,-0.4999999999999997,-0.8660254037844388
1944-08-01,27.9,-0.8660254037844385,-0.5000000000000004
1944-09-01,23.7,-1.0,-1.8369701987210294e-16
1944-10-01,28.1,-0.8660254037844386,0.5000000000000001
1944-11-01,17.9,-0.5000000000000004,0.8660254037844384
1944-12-01,47.4,-2.4492935982947064e-16,1.0
1945-01-01,30.8,0.4999999999999999,0.8660254037844387
1945-02-01,21.2,0.8660254037844386,0.5000000000000001
1945-03-01,35.9,1.0,6.123233995736766e-17
1945-04-01,53.4,0.8660254037844387,-0.4999999999999998
1945-05-01,51.0,0.4999999999999999,-0.8660254037844387
1945-06-01,60.2,1.2246467991473532e-16,-1.0
1945-07-01,71.0,-0.4999999999999997,-0.8660254037844388
1945-08-01,43.1,-0.8660254037844385,-0.5000000000000004
1945-09-01,58.1,-1.0,-1.8369701987210294e-16
1945-10-01,114.5,-0.8660254037844386,0.5000000000000001
1945-11-01,76.6,-0.5000000000000004,0.8660254037844384
1945-12-01,45.7,-2.4492935982947064e-16,1.0
1946-01-01,79.3,0.4999999999999999,0.8660254037844387
1946-02-01,143.8,0.8660254037844386,0.5000000000000001
1946-03-01,127.7,1.0,6.123233995736766e-17
1946-04-01,126.1,0.8660254037844387,-0.4999999999999998
1946-05-01,141.6,0.4999999999999999,-0.8660254037844387
1946-06-01,122.6,1.2246467991473532e-16,-1.0
1946-07-01,193.7,-0.4999999999999997,-0.8660254037844388
1946-08-01,178.7,-0.8660254037844385,-0.5000000000000004
